EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
1440,4254,Haltelinie,car,12701,340,269,2022-10-17 18:40:35
1441,4254,Querschnitt_Straße,car,12740,706,397,2022-10-17 18:40:37
1442,4260,FG1,person,12340,765,305,2022-10-17 18:40:17
1443,4260,FG2,person,12129,292,477,2022-10-17 18:40:06
1444,4262,FG1,motorcycle,12100,771,311,2022-10-17 18:40:05
1445,4272,Haltelinie,car,12050,414,242,2022-10-17 18:40:02
1446,4272,Querschnitt_Straße,car,12079,751,358,2022-10-17 18:40:03
1447,4285,FG1,person,12438,676,270,2022-10-17 18:40:21
1448,4285,FG2,person,12221,250,431,2022-10-17 18:40:11
1449,4304,FG2,person,12197,339,518,2022-10-17 18:40:09
1450,4305,Haltelinie,car,12698,422,242,2022-10-17 18:40:34
1451,4305,Querschnitt_Straße,car,12739,773,348,2022-10-17 18:40:36
1452,4307,FG2,person,12150,264,445,2022-10-17 18:40:07
1453,4308,FG1,person,12491,603,240,2022-10-17 18:40:24
1454,4308,FG2,person,12186,182,369,2022-10-17 18:40:09
1455,4313,FG2,bicycle,12228,203,387,2022-10-17 18:40:11
1456,4321,FG2,person,12226,194,376,2022-10-17 18:40:11
1457,4342,FG2,person,12428,387,567,2022-10-17 18:40:21
1458,4342,Querschnitt_Straße,person,12236,764,351,2022-10-17 18:40:11
1459,4351,FG2,person,12265,225,408,2022-10-17 18:40:13
1460,4360,FG1,person,12459,790,316,2022-10-17 18:40:22
1461,4360,Querschnitt_Straße,person,12318,678,409,2022-10-17 18:40:15
1462,4365,FG1,unclear,12401,791,319,2022-10-17 18:40:20
1463,4365,Querschnitt_Straße,unclear,12381,791,332,2022-10-17 18:40:19
1464,4368,Haltelinie,car,12773,324,275,2022-10-17 18:40:38
1465,4368,Querschnitt_Straße,car,12802,671,416,2022-10-17 18:40:40
1466,4378,FG2,person,12274,201,384,2022-10-17 18:40:13
1467,4382,FG2,person,12283,214,393,2022-10-17 18:40:14
1468,4386,FG2,person,12294,233,415,2022-10-17 18:40:14
1469,4428,Querschnitt_Straße,person,12409,451,565,2022-10-17 18:40:20
1470,4429,FG1,person,12444,696,279,2022-10-17 18:40:22
