EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
471,10875,Sued,bicycle,9007,378,113,2022-09-20 08:37:30
472,10876,Nord,person,8961,284,168,2022-09-20 08:37:28
473,10880,Nord,person,9087,333,169,2022-09-20 08:37:34
474,10880,Sued,person,9213,383,111,2022-09-20 08:37:40
475,10885,Nord,person,9365,287,167,2022-09-20 08:37:48
476,10885,Sued,person,9442,391,112,2022-09-20 08:37:52
477,10899,Nord,bicycle,8962,295,159,2022-09-20 08:37:28
478,10905,Nord,person,9078,420,171,2022-09-20 08:37:33
479,10905,Sued,person,9147,473,111,2022-09-20 08:37:37
480,10918,Nord,person,9086,347,170,2022-09-20 08:37:34
481,10924,Sued,bicycle,9190,378,113,2022-09-20 08:37:39
482,10926,Nord,person,9265,454,174,2022-09-20 08:37:43
483,10926,Sued,person,9390,490,114,2022-09-20 08:37:49
484,10949,Nord,person,9316,444,173,2022-09-20 08:37:45
485,10949,Sued,person,9236,448,112,2022-09-20 08:37:41
486,10954,Nord,bicycle,9358,268,168,2022-09-20 08:37:47
487,10958,Nord,bicycle,9325,442,173,2022-09-20 08:37:46
488,10959,Nord,bicycle,9328,437,181,2022-09-20 08:37:46
489,10972,Sued,bicycle,9422,371,111,2022-09-20 08:37:51
490,10984,Nord,person,10096,460,175,2022-09-20 08:38:24
491,10984,Sued,person,10177,427,112,2022-09-20 08:38:28
492,10996,Sued,bicycle,9694,353,111,2022-09-20 08:38:04
493,11002,Sued,bicycle,9681,303,110,2022-09-20 08:38:04
494,11007,Nord,bicycle,10027,245,163,2022-09-20 08:38:21
495,11007,Sued,bicycle,10064,346,112,2022-09-20 08:38:23
496,11018,Nord,bicycle,10040,291,168,2022-09-20 08:38:22
497,11018,Sued,bicycle,10084,384,111,2022-09-20 08:38:24
498,11061,Nord,bicycle,10351,304,169,2022-09-20 08:38:37
499,11061,Sued,bicycle,10385,386,111,2022-09-20 08:38:39
500,11062,Nord,bicycle,10402,310,169,2022-09-20 08:38:40
501,11062,Sued,bicycle,10436,385,111,2022-09-20 08:38:41
502,11063,Nord,person,10403,322,168,2022-09-20 08:38:40
503,11065,Nord,person,10350,309,170,2022-09-20 08:38:37
504,11065,Sued,person,10397,402,110,2022-09-20 08:38:39
505,11068,Nord,person,10344,261,167,2022-09-20 08:38:37
506,11068,Sued,person,10390,375,112,2022-09-20 08:38:39
507,11082,Nord,bicycle,10343,244,166,2022-09-20 08:38:37
508,11086,Nord,motorcycle,10353,326,176,2022-09-20 08:38:37
509,11095,Nord,bicycle,10401,252,165,2022-09-20 08:38:40
510,11095,Sued,bicycle,10430,348,111,2022-09-20 08:38:41
511,11096,Nord,person,10406,266,168,2022-09-20 08:38:40
512,11122,Sued,person,10425,342,101,2022-09-20 08:38:41
513,11129,Nord,bicycle,10503,309,170,2022-09-20 08:38:45
514,11131,Nord,person,10511,331,171,2022-09-20 08:38:45
515,11131,Sued,person,10559,403,111,2022-09-20 08:38:47
516,11140,Nord,bicycle,10620,331,170,2022-09-20 08:38:51
517,11140,Sued,bicycle,10668,393,113,2022-09-20 08:38:53
518,11143,Nord,person,10629,348,171,2022-09-20 08:38:51
519,11143,Sued,person,10685,391,111,2022-09-20 08:38:54
