,Class,Crossed_Section,Movement,Appearance
1668,truck,,,2022-10-17 13:20:38
1671,person,,,2022-10-17 13:20:39
1672,person,['FG1'],,2022-10-17 13:20:39
1673,person,,,2022-10-17 13:20:40
1674,person,,,2022-10-17 13:20:41
1675,person,,,2022-10-17 13:20:42
1676,person,,,2022-10-17 13:20:42
1677,person,,,2022-10-17 13:20:42
1678,person,,,2022-10-17 13:20:43
1679,person,,,2022-10-17 13:20:43
1680,person,,,2022-10-17 13:20:43
1681,person,,,2022-10-17 13:20:43
1682,person,['FG1'],,2022-10-17 13:20:44
1683,person,,,2022-10-17 13:20:44
1684,person,,,2022-10-17 13:20:45
1686,person,['FG1'],,2022-10-17 13:20:45
1687,person,,,2022-10-17 13:20:45
1688,person,,,2022-10-17 13:20:45
1689,person,,,2022-10-17 13:20:45
1690,person,['FG1'],,2022-10-17 13:20:45
1691,person,,,2022-10-17 13:20:46
1693,person,,,2022-10-17 13:20:46
1694,car,,,2022-10-17 13:20:46
1696,person,,,2022-10-17 13:20:46
1697,person,['FG2'],,2022-10-17 13:20:47
1698,unclear,,,2022-10-17 13:20:47
1699,car,,,2022-10-17 13:20:47
1700,person,['Querschnitt_Straße'],,2022-10-17 13:20:47
1701,person,['Querschnitt_Straße'],,2022-10-17 13:20:48
1702,person,,,2022-10-17 13:20:48
1704,unclear,,,2022-10-17 13:20:48
1706,person,,,2022-10-17 13:20:48
1707,person,,,2022-10-17 13:20:48
1709,bicycle,,,2022-10-17 13:20:49
1710,person,['Querschnitt_Straße'],,2022-10-17 13:20:49
1711,person,"['FG1', 'FG2', 'Querschnitt_Straße']",,2022-10-17 13:20:49
1712,unclear,,,2022-10-17 13:20:50
1714,person,"['FG2', 'Querschnitt_Straße']",,2022-10-17 13:20:50
1718,person,,,2022-10-17 13:20:50
1722,person,,,2022-10-17 13:20:51
1726,person,,,2022-10-17 13:20:52
1727,bicycle,,,2022-10-17 13:20:52
1729,person,,,2022-10-17 13:20:52
1732,person,,,2022-10-17 13:20:53
1733,person,,,2022-10-17 13:20:53
1734,person,,,2022-10-17 13:20:54
1735,car,,,2022-10-17 13:20:54
1738,person,,,2022-10-17 13:20:54
1741,unclear,,,2022-10-17 13:20:54
1744,person,,,2022-10-17 13:20:55
1747,unclear,,,2022-10-17 13:20:56
1748,unclear,,,2022-10-17 13:20:56
1751,unclear,,,2022-10-17 13:20:56
1752,person,['FG2'],,2022-10-17 13:20:56
1753,car,,,2022-10-17 13:20:56
1754,unclear,,,2022-10-17 13:20:56
1755,bicycle,,,2022-10-17 13:20:57
1756,person,,,2022-10-17 13:20:57
1759,person,,,2022-10-17 13:20:57
1760,person,,,2022-10-17 13:20:57
1761,person,,,2022-10-17 13:20:58
1762,unclear,,,2022-10-17 13:20:59
1764,unclear,,,2022-10-17 13:21:01
1765,person,,,2022-10-17 13:21:01
1766,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:01
1768,truck,,,2022-10-17 13:21:04
1769,person,"['FG2', 'Querschnitt_Straße']",,2022-10-17 13:21:05
1770,unclear,,,2022-10-17 13:21:06
1772,car,,,2022-10-17 13:21:06
1773,person,,,2022-10-17 13:21:08
1778,person,,,2022-10-17 13:21:11
1779,person,,,2022-10-17 13:21:11
1780,person,,,2022-10-17 13:21:11
1781,bicycle,,,2022-10-17 13:21:12
1782,truck,,,2022-10-17 13:21:12
1784,person,,,2022-10-17 13:21:12
1785,motorcycle,,,2022-10-17 13:21:12
1789,person,['Haltelinie'],,2022-10-17 13:21:13
1791,unclear,,,2022-10-17 13:21:14
1792,person,,,2022-10-17 13:21:15
1793,person,"['FG1', 'FG2']",,2022-10-17 13:21:15
1795,person,['FG1'],,2022-10-17 13:21:16
1796,person,,,2022-10-17 13:21:18
1797,motorcycle,,,2022-10-17 13:21:18
1798,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:18
1801,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:21
1802,bicycle,,,2022-10-17 13:21:21
1803,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:21
1804,truck,,,2022-10-17 13:21:21
1805,bicycle,,,2022-10-17 13:21:22
1806,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:22
1807,car,,,2022-10-17 13:21:22
1808,bicycle,,,2022-10-17 13:21:23
1810,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:24
1811,person,,,2022-10-17 13:21:24
1812,person,['FG2'],,2022-10-17 13:21:25
1813,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:27
1814,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:27
1815,car,,,2022-10-17 13:21:27
1816,car,,,2022-10-17 13:21:27
1817,person,,,2022-10-17 13:21:27
1818,bicycle,,,2022-10-17 13:21:27
1819,person,,,2022-10-17 13:21:28
1820,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:28
1822,person,,,2022-10-17 13:21:28
1823,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:28
1824,car,,,2022-10-17 13:21:28
1825,car,,,2022-10-17 13:21:29
1826,bicycle,,,2022-10-17 13:21:29
1830,unclear,,,2022-10-17 13:21:30
1832,bicycle,,,2022-10-17 13:21:31
1835,person,['Querschnitt_Straße'],,2022-10-17 13:21:32
1836,car,,,2022-10-17 13:21:32
1838,person,,,2022-10-17 13:21:33
1839,car,,,2022-10-17 13:21:35
1840,truck,,,2022-10-17 13:21:35
1841,person,,,2022-10-17 13:21:39
1842,motorcycle,,,2022-10-17 13:21:39
1843,person,,,2022-10-17 13:21:40
1845,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:21:40
1846,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:21:40
1847,person,,,2022-10-17 13:21:40
1849,person,,,2022-10-17 13:21:40
1851,person,,,2022-10-17 13:21:41
1856,unclear,,,2022-10-17 13:21:42
1857,motorcycle,,,2022-10-17 13:21:43
1858,person,"['FG1', 'FG2']",,2022-10-17 13:21:43
1859,person,,,2022-10-17 13:21:44
1861,motorcycle,,,2022-10-17 13:21:44
1862,person,"['FG1', 'FG2']",,2022-10-17 13:21:44
1863,bicycle,,,2022-10-17 13:21:44
1864,person,,,2022-10-17 13:21:45
1865,car,,,2022-10-17 13:21:45
1867,person,['Querschnitt_Straße'],,2022-10-17 13:21:45
1871,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:21:46
1873,unclear,,,2022-10-17 13:21:46
1875,unclear,,,2022-10-17 13:21:46
1876,unclear,,,2022-10-17 13:21:46
1878,person,,,2022-10-17 13:21:47
1880,unclear,,,2022-10-17 13:21:47
1881,bicycle,,,2022-10-17 13:21:47
1883,person,,,2022-10-17 13:21:48
1886,car,,,2022-10-17 13:21:48
1887,person,,,2022-10-17 13:21:49
1888,person,,,2022-10-17 13:21:49
1889,car,,,2022-10-17 13:21:49
1890,person,,,2022-10-17 13:21:50
1891,person,,,2022-10-17 13:21:50
1892,unclear,,,2022-10-17 13:21:50
1893,person,,,2022-10-17 13:21:50
1894,person,,,2022-10-17 13:21:51
1897,bicycle,,,2022-10-17 13:21:51
1899,car,,,2022-10-17 13:21:51
1900,person,,,2022-10-17 13:21:51
1901,person,,,2022-10-17 13:21:52
1902,person,,,2022-10-17 13:21:52
1903,person,,,2022-10-17 13:21:52
1904,car,,,2022-10-17 13:21:53
1906,person,,,2022-10-17 13:21:54
1907,unclear,,,2022-10-17 13:21:54
1908,person,['Haltelinie'],,2022-10-17 13:21:54
1910,person,,,2022-10-17 13:21:55
1911,unclear,,,2022-10-17 13:21:55
1912,person,,,2022-10-17 13:21:55
1913,person,,,2022-10-17 13:21:55
1914,unclear,,,2022-10-17 13:21:55
1917,person,,,2022-10-17 13:21:55
1918,car,,,2022-10-17 13:21:56
1919,unclear,,,2022-10-17 13:21:56
1920,person,,,2022-10-17 13:21:56
1921,car,,,2022-10-17 13:21:56
1924,person,,,2022-10-17 13:21:57
1925,unclear,,,2022-10-17 13:21:57
1926,person,,,2022-10-17 13:21:57
1927,person,,,2022-10-17 13:21:57
1928,person,,,2022-10-17 13:21:58
1930,person,['FG1'],,2022-10-17 13:21:58
1932,unclear,['FG2'],,2022-10-17 13:21:58
1933,person,"['Haltelinie', 'FG2']",,2022-10-17 13:21:58
1935,person,,,2022-10-17 13:21:59
1936,person,,,2022-10-17 13:21:59
1937,motorcycle,,,2022-10-17 13:21:59
1939,person,,,2022-10-17 13:22:00
1941,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:22:00
1942,person,,,2022-10-17 13:22:01
1943,person,,,2022-10-17 13:22:01
1944,person,['FG1'],,2022-10-17 13:22:01
1945,person,['FG1'],,2022-10-17 13:22:01
1947,car,,,2022-10-17 13:22:01
1948,person,,,2022-10-17 13:22:01
1949,person,,,2022-10-17 13:22:01
1950,person,,,2022-10-17 13:22:02
1951,motorcycle,,,2022-10-17 13:22:02
1953,bicycle,,,2022-10-17 13:22:03
1956,person,,,2022-10-17 13:22:04
1957,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:22:04
1959,person,,,2022-10-17 13:22:04
1960,person,['Querschnitt_Straße'],,2022-10-17 13:22:04
1961,car,,,2022-10-17 13:22:05
1962,person,,,2022-10-17 13:22:05
1963,person,['FG1'],,2022-10-17 13:22:05
1964,person,['FG1'],,2022-10-17 13:22:05
1965,person,['FG1'],,2022-10-17 13:22:05
1966,person,,,2022-10-17 13:22:06
1968,truck,,,2022-10-17 13:22:07
1969,person,,,2022-10-17 13:22:07
1970,person,['FG2'],,2022-10-17 13:22:07
1973,person,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:09
1974,person,,,2022-10-17 13:22:09
1975,person,"['FG1', 'FG2']",,2022-10-17 13:22:09
1976,person,['FG1'],,2022-10-17 13:22:09
1977,person,['FG1'],,2022-10-17 13:22:09
1978,person,['FG1'],,2022-10-17 13:22:09
1979,motorcycle,,,2022-10-17 13:22:09
1980,person,,,2022-10-17 13:22:09
1981,person,,,2022-10-17 13:22:10
1982,person,['FG1'],,2022-10-17 13:22:10
1984,person,,,2022-10-17 13:22:10
1985,person,,,2022-10-17 13:22:11
1986,person,,,2022-10-17 13:22:12
1989,person,['Haltelinie'],,2022-10-17 13:22:13
1991,motorcycle,,,2022-10-17 13:22:13
1992,motorcycle,,,2022-10-17 13:22:13
1993,person,,,2022-10-17 13:22:13
1994,person,,,2022-10-17 13:22:14
1995,bicycle,,,2022-10-17 13:22:14
1996,bicycle,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:14
1997,truck,,,2022-10-17 13:22:15
1998,bicycle,,,2022-10-17 13:22:15
2000,person,,,2022-10-17 13:22:15
2002,bicycle,,,2022-10-17 13:22:15
2004,person,,,2022-10-17 13:22:16
2005,person,,,2022-10-17 13:22:16
2006,person,,,2022-10-17 13:22:17
2008,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:22:17
2009,person,,,2022-10-17 13:22:17
2010,person,,,2022-10-17 13:22:17
2011,person,['FG1'],,2022-10-17 13:22:18
2012,person,['FG1'],,2022-10-17 13:22:19
2013,person,['FG1'],,2022-10-17 13:22:19
2014,car,,,2022-10-17 13:22:19
2019,person,,,2022-10-17 13:22:19
2021,person,,,2022-10-17 13:22:20
2023,car,,,2022-10-17 13:22:21
2024,person,,,2022-10-17 13:22:21
2026,person,['Haltelinie'],,2022-10-17 13:22:21
2027,person,['FG1'],,2022-10-17 13:22:22
2028,car,,,2022-10-17 13:22:22
2029,person,,,2022-10-17 13:22:22
2030,person,,,2022-10-17 13:22:23
2031,bicycle,,,2022-10-17 13:22:24
2033,person,['Haltelinie'],,2022-10-17 13:22:24
2034,person,,,2022-10-17 13:22:24
2035,person,,,2022-10-17 13:22:24
2036,person,['FG1'],,2022-10-17 13:22:24
2037,bus,,,2022-10-17 13:22:24
2038,person,['FG2'],,2022-10-17 13:22:25
2040,person,,,2022-10-17 13:22:25
2041,person,,,2022-10-17 13:22:25
2042,person,['Haltelinie'],,2022-10-17 13:22:25
2044,person,,,2022-10-17 13:22:26
2045,person,,,2022-10-17 13:22:26
2047,person,,,2022-10-17 13:22:26
2048,person,,,2022-10-17 13:22:26
2049,person,,,2022-10-17 13:22:26
2050,person,,,2022-10-17 13:22:27
2051,person,,,2022-10-17 13:22:27
2052,person,['FG2'],,2022-10-17 13:22:27
2056,truck,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:28
2057,car,,,2022-10-17 13:22:28
2059,person,['Querschnitt_Straße'],,2022-10-17 13:22:29
2060,person,,,2022-10-17 13:22:29
2061,person,,,2022-10-17 13:22:29
2063,bicycle,,,2022-10-17 13:22:29
2064,person,,,2022-10-17 13:22:29
2065,person,,,2022-10-17 13:22:29
2066,person,,,2022-10-17 13:22:29
2067,person,,,2022-10-17 13:22:29
2068,person,,,2022-10-17 13:22:30
2069,person,['Querschnitt_Straße'],,2022-10-17 13:22:30
2071,person,,,2022-10-17 13:22:30
2072,person,,,2022-10-17 13:22:30
2074,person,,,2022-10-17 13:22:30
2076,person,,,2022-10-17 13:22:30
2077,unclear,,,2022-10-17 13:22:30
2079,person,,,2022-10-17 13:22:30
2080,unclear,,,2022-10-17 13:22:30
2081,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:31
2082,unclear,,,2022-10-17 13:22:31
2083,person,['FG1'],,2022-10-17 13:22:31
2084,person,,,2022-10-17 13:22:31
2085,car,,,2022-10-17 13:22:31
2086,person,,,2022-10-17 13:22:31
2088,person,['FG2'],,2022-10-17 13:22:32
2089,person,['Querschnitt_Straße'],,2022-10-17 13:22:32
2090,truck,,,2022-10-17 13:22:32
2091,person,,,2022-10-17 13:22:32
2092,bicycle,,,2022-10-17 13:22:32
2093,person,,,2022-10-17 13:22:32
2096,person,,,2022-10-17 13:22:33
2097,person,,,2022-10-17 13:22:33
2099,person,,,2022-10-17 13:22:33
2100,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:22:33
2102,person,['FG2'],,2022-10-17 13:22:34
2103,car,,,2022-10-17 13:22:34
2105,person,,,2022-10-17 13:22:34
2106,unclear,,,2022-10-17 13:22:34
2107,person,,,2022-10-17 13:22:34
2108,car,,,2022-10-17 13:22:34
2109,person,,,2022-10-17 13:22:34
2110,car,,,2022-10-17 13:22:34
2111,person,,,2022-10-17 13:22:35
2112,person,,,2022-10-17 13:22:35
2113,person,['FG1'],,2022-10-17 13:22:35
2114,unclear,,,2022-10-17 13:22:35
2115,person,,,2022-10-17 13:22:36
2118,person,,,2022-10-17 13:22:37
2119,person,,,2022-10-17 13:22:37
2120,car,,,2022-10-17 13:22:37
2121,person,,,2022-10-17 13:22:38
2122,person,['FG1'],,2022-10-17 13:22:38
2124,bicycle,,,2022-10-17 13:22:39
2125,person,,,2022-10-17 13:22:39
2126,person,,,2022-10-17 13:22:39
2127,person,,,2022-10-17 13:22:40
2128,person,,,2022-10-17 13:22:40
2129,person,,,2022-10-17 13:22:42
2130,person,,,2022-10-17 13:22:42
2131,person,,,2022-10-17 13:22:42
2132,person,,,2022-10-17 13:22:43
2133,person,,,2022-10-17 13:22:44
2134,motorcycle,,,2022-10-17 13:22:45
2135,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:45
2138,car,,,2022-10-17 13:22:46
2139,person,['FG1'],,2022-10-17 13:22:48
2140,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:48
2142,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:49
2143,person,,,2022-10-17 13:22:49
2144,person,,,2022-10-17 13:22:50
2145,person,,,2022-10-17 13:22:50
2146,person,,,2022-10-17 13:22:50
2149,person,,,2022-10-17 13:22:51
2150,person,,,2022-10-17 13:22:52
2151,car,,,2022-10-17 13:22:52
2152,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:22:52
2153,person,,,2022-10-17 13:22:53
2154,bicycle,,,2022-10-17 13:22:54
2156,person,,,2022-10-17 13:22:54
2157,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:55
2158,car,,,2022-10-17 13:22:55
2159,person,,,2022-10-17 13:22:55
2160,unclear,,,2022-10-17 13:22:55
2161,car,,,2022-10-17 13:22:55
2163,person,,,2022-10-17 13:22:56
2164,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:56
2165,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:22:56
2167,car,,,2022-10-17 13:22:57
2169,car,,,2022-10-17 13:22:57
2170,person,,,2022-10-17 13:22:57
2171,car,,,2022-10-17 13:22:57
2172,person,['Querschnitt_Straße'],,2022-10-17 13:22:57
2173,car,,,2022-10-17 13:22:57
2174,person,,,2022-10-17 13:22:58
2175,person,,,2022-10-17 13:22:58
2176,person,,,2022-10-17 13:22:58
2177,unclear,,,2022-10-17 13:22:58
2179,car,,,2022-10-17 13:22:59
2180,person,['Querschnitt_Straße'],,2022-10-17 13:22:59
2181,person,,,2022-10-17 13:22:59
2182,car,,,2022-10-17 13:22:59
2183,person,"['FG2', 'Querschnitt_Straße']",,2022-10-17 13:23:00
2185,person,,,2022-10-17 13:23:00
2192,person,['FG2'],,2022-10-17 13:23:01
2194,bicycle,,,2022-10-17 13:23:01
2195,person,['FG2'],,2022-10-17 13:23:01
2196,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:01
2197,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:01
2198,person,['Haltelinie'],,2022-10-17 13:23:02
2199,person,,,2022-10-17 13:23:02
2200,motorcycle,,,2022-10-17 13:23:03
2201,car,,,2022-10-17 13:23:03
2202,person,,,2022-10-17 13:23:03
2203,person,,,2022-10-17 13:23:03
2204,person,,,2022-10-17 13:23:03
2205,car,,,2022-10-17 13:23:03
2206,person,,,2022-10-17 13:23:03
2211,person,,,2022-10-17 13:23:04
2212,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:04
2214,person,,,2022-10-17 13:23:04
2215,person,,,2022-10-17 13:23:04
2216,unclear,,,2022-10-17 13:23:04
2217,person,,,2022-10-17 13:23:04
2218,car,,,2022-10-17 13:23:05
2219,person,,,2022-10-17 13:23:06
2220,car,,,2022-10-17 13:23:06
2221,car,,,2022-10-17 13:23:06
2222,car,,,2022-10-17 13:23:06
2223,person,,,2022-10-17 13:23:06
2224,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:07
2225,person,,,2022-10-17 13:23:07
2227,car,,,2022-10-17 13:23:07
2228,car,,,2022-10-17 13:23:08
2230,car,,,2022-10-17 13:23:08
2231,person,,,2022-10-17 13:23:08
2232,person,,,2022-10-17 13:23:09
2233,unclear,,,2022-10-17 13:23:09
2236,person,,,2022-10-17 13:23:10
2239,unclear,,,2022-10-17 13:23:10
2240,unclear,,,2022-10-17 13:23:10
2241,unclear,,,2022-10-17 13:23:11
2243,car,,,2022-10-17 13:23:11
2245,unclear,,,2022-10-17 13:23:11
2246,person,,,2022-10-17 13:23:11
2250,car,,,2022-10-17 13:23:12
2251,person,,,2022-10-17 13:23:12
2254,bicycle,,,2022-10-17 13:23:12
2257,unclear,,,2022-10-17 13:23:13
2258,person,,,2022-10-17 13:23:13
2259,car,,,2022-10-17 13:23:13
2260,person,,,2022-10-17 13:23:13
2262,person,,,2022-10-17 13:23:13
2263,person,,,2022-10-17 13:23:13
2264,bicycle,,,2022-10-17 13:23:13
2266,person,['FG2'],,2022-10-17 13:23:14
2267,unclear,,,2022-10-17 13:23:14
2269,person,,,2022-10-17 13:23:14
2270,unclear,,,2022-10-17 13:23:15
2271,unclear,,,2022-10-17 13:23:15
2272,person,,,2022-10-17 13:23:15
2273,unclear,,,2022-10-17 13:23:16
2274,person,"['Haltelinie', 'FG2', 'Querschnitt_Straße']",,2022-10-17 13:23:16
2276,car,,,2022-10-17 13:23:16
2278,person,,,2022-10-17 13:23:16
2281,person,['FG2'],,2022-10-17 13:23:17
2282,unclear,,,2022-10-17 13:23:17
2284,unclear,,,2022-10-17 13:23:17
2285,car,,,2022-10-17 13:23:18
2286,person,,,2022-10-17 13:23:18
2287,person,,,2022-10-17 13:23:18
2288,person,,,2022-10-17 13:23:18
2289,person,['Querschnitt_Straße'],,2022-10-17 13:23:18
2294,bicycle,,,2022-10-17 13:23:20
2298,person,,,2022-10-17 13:23:22
2300,person,,,2022-10-17 13:23:23
2301,person,,,2022-10-17 13:23:23
2303,person,,,2022-10-17 13:23:23
2304,bicycle,"['Haltelinie', 'FG2']",,2022-10-17 13:23:23
2305,person,,,2022-10-17 13:23:23
2306,unclear,,,2022-10-17 13:23:24
2307,car,,,2022-10-17 13:23:24
2309,person,,,2022-10-17 13:23:25
2310,person,,,2022-10-17 13:23:26
2311,person,,,2022-10-17 13:23:26
2312,person,,,2022-10-17 13:23:26
2313,person,['FG1'],,2022-10-17 13:23:27
2314,bicycle,['Haltelinie'],,2022-10-17 13:23:27
2315,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:23:28
2317,person,,,2022-10-17 13:23:29
2318,person,,,2022-10-17 13:23:29
2319,person,['FG1'],,2022-10-17 13:23:29
2322,motorcycle,['FG2'],,2022-10-17 13:23:29
2324,bicycle,,,2022-10-17 13:23:30
2325,person,,,2022-10-17 13:23:30
2328,bicycle,['Querschnitt_Straße'],,2022-10-17 13:23:30
2329,unclear,,,2022-10-17 13:23:31
2330,bicycle,,,2022-10-17 13:23:31
2331,bus,,,2022-10-17 13:23:31
2332,person,,,2022-10-17 13:23:31
2334,truck,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:31
2335,unclear,,,2022-10-17 13:23:31
2337,person,,,2022-10-17 13:23:31
2338,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:33
2339,bus,,,2022-10-17 13:23:33
2340,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:33
2341,person,,,2022-10-17 13:23:33
2342,truck,,,2022-10-17 13:23:33
2343,person,,,2022-10-17 13:23:33
2344,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:33
2345,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:33
2347,car,,,2022-10-17 13:23:34
2349,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:34
2351,person,,,2022-10-17 13:23:34
2352,person,,,2022-10-17 13:23:34
2353,truck,['Haltelinie'],,2022-10-17 13:23:34
2354,person,,,2022-10-17 13:23:34
2355,car,['Haltelinie'],,2022-10-17 13:23:35
2356,person,,,2022-10-17 13:23:35
2357,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:35
2358,car,,,2022-10-17 13:23:35
2359,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:36
2360,car,,,2022-10-17 13:23:36
2361,car,['Querschnitt_Straße'],,2022-10-17 13:23:36
2363,car,,,2022-10-17 13:23:37
2366,bicycle,,,2022-10-17 13:23:37
2367,motorcycle,,,2022-10-17 13:23:37
2368,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:37
2369,person,,,2022-10-17 13:23:37
2370,car,,,2022-10-17 13:23:37
2373,person,['FG2'],,2022-10-17 13:23:38
2374,car,,,2022-10-17 13:23:38
2375,car,,,2022-10-17 13:23:38
2376,person,,,2022-10-17 13:23:38
2377,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:23:38
2382,truck,,,2022-10-17 13:23:40
2384,person,"['FG1', 'FG2']",,2022-10-17 13:23:40
2385,car,,,2022-10-17 13:23:40
2386,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:41
2387,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:42
2388,car,,,2022-10-17 13:23:42
2389,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:42
2390,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:42
2391,person,['FG1'],,2022-10-17 13:23:43
2392,person,,,2022-10-17 13:23:43
2393,car,,,2022-10-17 13:23:43
2394,person,,,2022-10-17 13:23:43
2395,person,,,2022-10-17 13:23:43
2397,person,,,2022-10-17 13:23:44
2398,person,,,2022-10-17 13:23:44
2399,person,,,2022-10-17 13:23:44
2400,bicycle,,,2022-10-17 13:23:44
2401,person,,,2022-10-17 13:23:44
2402,person,['FG1'],,2022-10-17 13:23:45
2404,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:45
2405,car,,,2022-10-17 13:23:46
2406,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:46
2407,person,,,2022-10-17 13:23:46
2408,car,,,2022-10-17 13:23:46
2409,person,,,2022-10-17 13:23:47
2411,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:47
2412,car,,,2022-10-17 13:23:47
2413,car,,,2022-10-17 13:23:48
2415,car,,,2022-10-17 13:23:48
2416,person,['FG1'],,2022-10-17 13:23:48
2419,person,,,2022-10-17 13:23:49
2420,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:50
2422,car,,,2022-10-17 13:23:50
2423,car,,,2022-10-17 13:23:50
2424,bicycle,,,2022-10-17 13:23:50
2426,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:52
2427,unclear,,,2022-10-17 13:23:52
2428,car,,,2022-10-17 13:23:52
2429,person,,,2022-10-17 13:23:53
2431,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:23:55
2432,car,,,2022-10-17 13:23:55
2433,truck,,,2022-10-17 13:23:55
2435,car,,,2022-10-17 13:23:56
2436,person,"['FG1', 'FG2']",,2022-10-17 13:23:57
2437,person,['Querschnitt_Straße'],,2022-10-17 13:23:58
2438,person,,,2022-10-17 13:23:58
2439,car,,,2022-10-17 13:23:58
2440,person,,,2022-10-17 13:23:58
2441,motorcycle,,,2022-10-17 13:23:58
2442,truck,,,2022-10-17 13:23:59
2443,person,"['FG1', 'FG2']",,2022-10-17 13:24:00
2444,person,,,2022-10-17 13:24:00
2445,person,,,2022-10-17 13:24:00
2446,car,,,2022-10-17 13:24:00
2448,car,,,2022-10-17 13:24:01
2449,person,['FG2'],,2022-10-17 13:24:01
2450,unclear,,,2022-10-17 13:24:01
2451,car,,,2022-10-17 13:24:01
2453,person,['FG2'],,2022-10-17 13:24:02
2454,car,,,2022-10-17 13:24:02
2455,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 13:24:02
2456,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:24:02
2457,person,,,2022-10-17 13:24:02
2459,car,,,2022-10-17 13:24:03
2460,person,,,2022-10-17 13:24:03
2461,motorcycle,['FG2'],,2022-10-17 13:24:03
2463,unclear,,,2022-10-17 13:24:03
2465,car,,,2022-10-17 13:24:03
2466,car,,,2022-10-17 13:24:03
2469,car,,,2022-10-17 13:24:04
2470,unclear,,,2022-10-17 13:24:04
2472,unclear,,,2022-10-17 13:24:04
2473,unclear,,,2022-10-17 13:24:04
2475,person,,,2022-10-17 13:24:05
2477,truck,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 13:24:05
2478,car,,,2022-10-17 13:24:05
2480,person,,,2022-10-17 13:24:05
2482,person,,,2022-10-17 13:24:05
2483,bicycle,,,2022-10-17 13:24:05
2485,unclear,,,2022-10-17 13:24:06
2486,unclear,,,2022-10-17 13:24:06
2488,car,,,2022-10-17 13:24:06
2489,car,,,2022-10-17 13:24:06
2490,person,,,2022-10-17 13:24:06
