,Class,Crossed_Section,Movement,Appearance
7921,person,,,2022-10-17 18:57:50
7922,car,,,2022-10-17 18:57:50
7923,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:50
7924,person,,,2022-10-17 18:57:51
7928,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:51
7929,person,,,2022-10-17 18:57:51
7930,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:51
7932,car,,,2022-10-17 18:57:52
7934,person,,,2022-10-17 18:57:52
7936,car,,,2022-10-17 18:57:52
7937,person,,,2022-10-17 18:57:53
7938,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:53
7939,person,,,2022-10-17 18:57:53
7940,person,,,2022-10-17 18:57:53
7941,car,,,2022-10-17 18:57:53
7943,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:54
7944,car,,,2022-10-17 18:57:54
7945,car,,,2022-10-17 18:57:54
7946,person,,,2022-10-17 18:57:54
7947,person,,,2022-10-17 18:57:54
7948,person,,,2022-10-17 18:57:54
7949,unclear,,,2022-10-17 18:57:54
7950,person,,,2022-10-17 18:57:54
7951,motorcycle,,,2022-10-17 18:57:54
7952,person,,,2022-10-17 18:57:55
7955,motorcycle,,,2022-10-17 18:57:56
7956,bicycle,,,2022-10-17 18:57:56
7957,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:57:56
7958,car,,,2022-10-17 18:57:56
7960,car,,,2022-10-17 18:57:56
7962,person,,,2022-10-17 18:57:57
7964,car,['Querschnitt_Straße'],,2022-10-17 18:57:57
7966,car,,,2022-10-17 18:57:57
7968,person,,,2022-10-17 18:57:58
7969,person,,,2022-10-17 18:57:58
7970,person,,,2022-10-17 18:57:59
7971,bicycle,,,2022-10-17 18:58:00
7972,person,"['FG1', 'FG2']",,2022-10-17 18:58:00
7973,motorcycle,,,2022-10-17 18:58:00
7974,person,,,2022-10-17 18:58:00
7976,bicycle,,,2022-10-17 18:58:02
7977,unclear,,,2022-10-17 18:58:02
7978,car,,,2022-10-17 18:58:02
7979,person,,,2022-10-17 18:58:03
7980,bicycle,,,2022-10-17 18:58:03
7981,person,,,2022-10-17 18:58:03
7982,person,,,2022-10-17 18:58:04
7983,car,,,2022-10-17 18:58:04
7984,car,['Querschnitt_Straße'],,2022-10-17 18:58:04
7987,motorcycle,,,2022-10-17 18:58:05
7988,person,,,2022-10-17 18:58:05
7989,person,,,2022-10-17 18:58:07
7990,car,,,2022-10-17 18:58:07
7991,person,,,2022-10-17 18:58:08
7992,person,,,2022-10-17 18:58:08
7994,motorcycle,,,2022-10-17 18:58:08
7995,bicycle,,,2022-10-17 18:58:08
7996,person,,,2022-10-17 18:58:09
7997,person,,,2022-10-17 18:58:09
7998,motorcycle,,,2022-10-17 18:58:09
8001,person,"['FG2', 'Querschnitt_Straße']",,2022-10-17 18:58:10
8002,person,,,2022-10-17 18:58:10
8003,person,,,2022-10-17 18:58:13
8004,person,,,2022-10-17 18:58:14
8005,car,,,2022-10-17 18:58:15
8007,person,,,2022-10-17 18:58:17
8008,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:58:18
8009,person,,,2022-10-17 18:58:19
8010,person,,,2022-10-17 18:58:19
8014,bicycle,,,2022-10-17 18:58:21
8015,person,,,2022-10-17 18:58:22
8016,person,"['FG1', 'FG2']",,2022-10-17 18:58:22
8017,person,,,2022-10-17 18:58:22
8018,motorcycle,,,2022-10-17 18:58:23
8019,person,['FG1'],,2022-10-17 18:58:23
8020,car,,,2022-10-17 18:58:24
8021,person,,,2022-10-17 18:58:24
8022,person,,,2022-10-17 18:58:25
8023,person,['FG2'],,2022-10-17 18:58:25
8025,person,,,2022-10-17 18:58:25
8027,person,,,2022-10-17 18:58:25
8028,person,['FG2'],,2022-10-17 18:58:26
8030,person,,,2022-10-17 18:58:26
8031,person,,,2022-10-17 18:58:26
8034,person,,,2022-10-17 18:58:26
8036,person,['FG2'],,2022-10-17 18:58:26
8037,person,['FG2'],,2022-10-17 18:58:26
8038,unclear,,,2022-10-17 18:58:27
8043,person,,,2022-10-17 18:58:27
8045,person,,,2022-10-17 18:58:27
8046,person,,,2022-10-17 18:58:27
8048,person,,,2022-10-17 18:58:28
8051,person,,,2022-10-17 18:58:28
8052,person,,,2022-10-17 18:58:29
8053,person,,,2022-10-17 18:58:29
8054,person,,,2022-10-17 18:58:30
8055,person,,,2022-10-17 18:58:30
8056,person,,,2022-10-17 18:58:30
8057,person,,,2022-10-17 18:58:31
8058,person,,,2022-10-17 18:58:31
8059,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:58:31
8061,unclear,,,2022-10-17 18:58:31
8062,person,,,2022-10-17 18:58:32
8064,unclear,,,2022-10-17 18:58:32
8067,person,,,2022-10-17 18:58:33
8068,person,['FG1'],,2022-10-17 18:58:33
8069,motorcycle,,,2022-10-17 18:58:33
8070,person,,,2022-10-17 18:58:33
8071,person,['FG1'],,2022-10-17 18:58:34
8072,person,,,2022-10-17 18:58:34
8073,motorcycle,,,2022-10-17 18:58:34
8074,bicycle,,,2022-10-17 18:58:35
8075,person,,,2022-10-17 18:58:36
8076,person,,,2022-10-17 18:58:36
8077,car,['Haltelinie'],,2022-10-17 18:58:36
8078,person,,,2022-10-17 18:58:37
8079,person,,,2022-10-17 18:58:37
8080,person,['FG1'],,2022-10-17 18:58:38
8081,person,,,2022-10-17 18:58:38
8082,person,,,2022-10-17 18:58:38
8083,unclear,,,2022-10-17 18:58:39
8084,person,,,2022-10-17 18:58:39
8085,motorcycle,,,2022-10-17 18:58:39
8086,person,,,2022-10-17 18:58:40
8088,person,,,2022-10-17 18:58:40
8089,person,,,2022-10-17 18:58:40
8090,person,,,2022-10-17 18:58:41
8091,person,,,2022-10-17 18:58:42
8092,person,,,2022-10-17 18:58:42
8093,unclear,,,2022-10-17 18:58:43
8094,person,,,2022-10-17 18:58:43
8095,person,,,2022-10-17 18:58:45
8096,person,,,2022-10-17 18:58:46
8098,car,['Querschnitt_Straße'],,2022-10-17 18:58:49
8100,motorcycle,,,2022-10-17 18:58:50
8101,motorcycle,,,2022-10-17 18:58:50
8102,person,,,2022-10-17 18:58:52
8103,person,['FG2'],,2022-10-17 18:58:52
8104,car,,,2022-10-17 18:58:53
8105,person,,,2022-10-17 18:58:53
8106,person,['FG2'],,2022-10-17 18:58:54
8107,bicycle,,,2022-10-17 18:58:55
8108,person,,,2022-10-17 18:58:59
8109,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:59:00
8115,car,,,2022-10-17 18:59:08
8116,person,,,2022-10-17 18:59:08
8117,person,['FG1'],,2022-10-17 18:59:08
8119,car,"['Haltelinie', 'FG1', 'Querschnitt_Straße']",,2022-10-17 18:59:09
8120,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:09
8123,person,,,2022-10-17 18:59:09
8125,person,,,2022-10-17 18:59:09
8127,person,,,2022-10-17 18:59:10
8129,person,,,2022-10-17 18:59:10
8130,person,['FG1'],,2022-10-17 18:59:10
8132,car,,,2022-10-17 18:59:11
8134,person,,,2022-10-17 18:59:11
8135,person,,,2022-10-17 18:59:11
8136,person,,,2022-10-17 18:59:11
8137,person,['FG1'],,2022-10-17 18:59:11
8138,car,,,2022-10-17 18:59:12
8139,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:12
8140,person,['FG2'],,2022-10-17 18:59:12
8141,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:12
8142,person,,,2022-10-17 18:59:13
8144,person,,,2022-10-17 18:59:13
8145,person,,,2022-10-17 18:59:13
8146,car,,,2022-10-17 18:59:14
8147,car,,,2022-10-17 18:59:14
8148,person,['FG1'],,2022-10-17 18:59:15
8149,person,,,2022-10-17 18:59:15
8150,car,,,2022-10-17 18:59:16
8151,person,,,2022-10-17 18:59:16
8152,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:16
8154,person,['FG1'],,2022-10-17 18:59:16
8155,person,,,2022-10-17 18:59:17
8156,car,,,2022-10-17 18:59:17
8157,person,['FG1'],,2022-10-17 18:59:17
8158,car,,,2022-10-17 18:59:19
8160,person,,,2022-10-17 18:59:20
8161,bicycle,,,2022-10-17 18:59:20
8162,person,,,2022-10-17 18:59:20
8163,person,,,2022-10-17 18:59:21
8166,unclear,,,2022-10-17 18:59:22
8167,person,,,2022-10-17 18:59:23
8168,person,,,2022-10-17 18:59:23
8169,person,,,2022-10-17 18:59:24
8170,person,,,2022-10-17 18:59:24
8172,car,,,2022-10-17 18:59:25
8175,person,,,2022-10-17 18:59:25
8176,motorcycle,,,2022-10-17 18:59:25
8177,car,,,2022-10-17 18:59:25
8179,motorcycle,,,2022-10-17 18:59:25
8180,motorcycle,,,2022-10-17 18:59:25
8181,car,,,2022-10-17 18:59:25
8182,person,,,2022-10-17 18:59:25
8184,motorcycle,,,2022-10-17 18:59:26
8185,bus,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:26
8186,truck,,,2022-10-17 18:59:26
8187,person,,,2022-10-17 18:59:26
8189,car,,,2022-10-17 18:59:27
8191,bus,,,2022-10-17 18:59:27
8192,person,,,2022-10-17 18:59:27
8193,person,,,2022-10-17 18:59:27
8194,person,,,2022-10-17 18:59:28
8196,car,,,2022-10-17 18:59:28
8197,bicycle,,,2022-10-17 18:59:28
8198,person,,,2022-10-17 18:59:28
8200,car,['Querschnitt_Straße'],,2022-10-17 18:59:28
8203,person,"['Haltelinie', 'FG2']",,2022-10-17 18:59:29
8206,motorcycle,['Haltelinie'],,2022-10-17 18:59:29
8208,person,['FG2'],,2022-10-17 18:59:30
8209,person,,,2022-10-17 18:59:30
8210,motorcycle,,,2022-10-17 18:59:30
8211,car,,,2022-10-17 18:59:30
8213,car,,,2022-10-17 18:59:31
8214,person,,,2022-10-17 18:59:31
8215,motorcycle,['Querschnitt_Straße'],,2022-10-17 18:59:31
8216,person,['FG1'],,2022-10-17 18:59:32
8217,unclear,,,2022-10-17 18:59:33
8219,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:33
8220,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:33
8221,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:34
8222,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:34
8223,person,,,2022-10-17 18:59:34
8224,car,,,2022-10-17 18:59:34
8225,person,,,2022-10-17 18:59:34
8228,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:34
8229,car,,,2022-10-17 18:59:34
8231,car,,,2022-10-17 18:59:35
8232,motorcycle,,,2022-10-17 18:59:35
8233,motorcycle,,,2022-10-17 18:59:35
8234,unclear,,,2022-10-17 18:59:35
8235,motorcycle,,,2022-10-17 18:59:35
8236,person,,,2022-10-17 18:59:35
8237,person,,,2022-10-17 18:59:35
8238,person,,,2022-10-17 18:59:35
8239,person,,,2022-10-17 18:59:36
8241,person,,,2022-10-17 18:59:36
8242,person,,,2022-10-17 18:59:37
8244,person,,,2022-10-17 18:59:37
8249,person,,,2022-10-17 18:59:38
8252,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:39
8253,motorcycle,,,2022-10-17 18:59:39
8254,person,,,2022-10-17 18:59:39
8255,person,,,2022-10-17 18:59:39
8256,person,,,2022-10-17 18:59:39
8257,person,,,2022-10-17 18:59:40
8258,person,['Haltelinie'],,2022-10-17 18:59:40
8259,person,"['Haltelinie', 'FG1']",,2022-10-17 18:59:40
8262,person,,,2022-10-17 18:59:42
8263,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:59:42
8264,person,"['Haltelinie', 'FG1']",,2022-10-17 18:59:42
8265,person,,,2022-10-17 18:59:42
8266,car,,,2022-10-17 18:59:43
8268,person,,,2022-10-17 18:59:43
8270,person,,,2022-10-17 18:59:43
8271,motorcycle,,,2022-10-17 18:59:44
8272,person,['FG1'],,2022-10-17 18:59:44
8273,person,,,2022-10-17 18:59:44
8274,person,,,2022-10-17 18:59:44
8275,person,,,2022-10-17 18:59:44
8276,person,,,2022-10-17 18:59:44
8277,person,,,2022-10-17 18:59:45
8278,bicycle,,,2022-10-17 18:59:45
8279,person,,,2022-10-17 18:59:45
8280,person,,,2022-10-17 18:59:45
8281,person,,,2022-10-17 18:59:45
8282,person,,,2022-10-17 18:59:45
8283,person,['FG1'],,2022-10-17 18:59:46
8285,person,,,2022-10-17 18:59:46
8287,person,,,2022-10-17 18:59:47
8288,person,,,2022-10-17 18:59:47
8289,person,,,2022-10-17 18:59:47
8290,person,,,2022-10-17 18:59:48
8291,person,,,2022-10-17 18:59:48
8292,person,,,2022-10-17 18:59:48
8293,person,,,2022-10-17 18:59:49
8295,car,,,2022-10-17 18:59:49
8296,person,['Haltelinie'],,2022-10-17 18:59:49
8297,person,,,2022-10-17 18:59:49
8298,person,"['Haltelinie', 'FG1']",,2022-10-17 18:59:50
8300,car,,,2022-10-17 18:59:51
8301,person,['Haltelinie'],,2022-10-17 18:59:51
8302,person,['FG2'],,2022-10-17 18:59:51
8303,unclear,,,2022-10-17 18:59:51
8304,person,,,2022-10-17 18:59:51
8306,person,,,2022-10-17 18:59:52
8307,person,,,2022-10-17 18:59:53
8308,person,,,2022-10-17 18:59:53
8309,person,,,2022-10-17 18:59:53
8310,person,['FG1'],,2022-10-17 18:59:53
8311,bicycle,,,2022-10-17 18:59:53
8312,person,,,2022-10-17 18:59:54
8313,person,,,2022-10-17 18:59:54
8314,person,,,2022-10-17 18:59:54
8315,person,,,2022-10-17 18:59:55
8316,person,['FG1'],,2022-10-17 18:59:55
8318,car,,,2022-10-17 18:59:56
8319,person,,,2022-10-17 18:59:56
8322,person,,,2022-10-17 18:59:56
8323,person,,,2022-10-17 18:59:56
8324,person,,,2022-10-17 18:59:57
8325,person,,,2022-10-17 18:59:57
8326,person,['Querschnitt_Straße'],,2022-10-17 18:59:57
8327,person,,,2022-10-17 18:59:57
8328,car,,,2022-10-17 18:59:57
8329,person,,,2022-10-17 18:59:57
8330,person,,,2022-10-17 18:59:57
8331,person,['FG2'],,2022-10-17 18:59:58
8334,unclear,,,2022-10-17 18:59:58
8336,unclear,,,2022-10-17 18:59:58
8339,car,,,2022-10-17 18:59:59
8340,unclear,['Haltelinie'],,2022-10-17 18:59:59
8341,unclear,,,2022-10-17 19:00:00
