,Class,Crossed_Section,Movement,Appearance
3917,car,,,2022-10-17 18:38:17
3918,car,,,2022-10-17 18:38:17
3919,person,,,2022-10-17 18:38:17
3920,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:17
3922,motorcycle,,,2022-10-17 18:38:18
3923,unclear,,,2022-10-17 18:38:18
3924,car,,,2022-10-17 18:38:18
3930,car,,,2022-10-17 18:38:19
3931,motorcycle,,,2022-10-17 18:38:19
3932,car,,,2022-10-17 18:38:19
3933,person,,,2022-10-17 18:38:19
3935,car,['Haltelinie'],,2022-10-17 18:38:20
3938,motorcycle,,,2022-10-17 18:38:20
3941,person,['Querschnitt_Straße'],,2022-10-17 18:38:21
3944,motorcycle,,,2022-10-17 18:38:21
3946,car,,,2022-10-17 18:38:21
3947,unclear,,,2022-10-17 18:38:22
3949,car,,,2022-10-17 18:38:23
3951,truck,['Haltelinie'],,2022-10-17 18:38:24
3952,person,,,2022-10-17 18:38:24
3953,motorcycle,,,2022-10-17 18:38:24
3955,car,,,2022-10-17 18:38:25
3956,truck,['Haltelinie'],,2022-10-17 18:38:27
3957,unclear,,,2022-10-17 18:38:27
3958,person,,,2022-10-17 18:38:27
3959,truck,,,2022-10-17 18:38:28
3961,bicycle,,,2022-10-17 18:38:28
3962,car,,,2022-10-17 18:38:28
3963,unclear,,,2022-10-17 18:38:28
3964,car,,,2022-10-17 18:38:29
3965,unclear,,,2022-10-17 18:38:29
3966,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:29
3967,truck,['Haltelinie'],,2022-10-17 18:38:30
3968,person,,,2022-10-17 18:38:31
3971,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:32
3972,person,,,2022-10-17 18:38:32
3973,car,,,2022-10-17 18:38:32
3976,car,,,2022-10-17 18:38:33
3977,car,,,2022-10-17 18:38:33
3978,car,,,2022-10-17 18:38:33
3979,unclear,,,2022-10-17 18:38:33
3980,motorcycle,,,2022-10-17 18:38:34
3981,car,,,2022-10-17 18:38:34
3982,motorcycle,,,2022-10-17 18:38:34
3983,bicycle,,,2022-10-17 18:38:34
3984,person,,,2022-10-17 18:38:34
3985,person,['Querschnitt_Straße'],,2022-10-17 18:38:35
3986,person,,,2022-10-17 18:38:35
3989,bus,,,2022-10-17 18:38:36
3990,unclear,,,2022-10-17 18:38:36
3991,car,,,2022-10-17 18:38:37
3992,unclear,,,2022-10-17 18:38:38
3993,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:39
3994,truck,,,2022-10-17 18:38:40
3995,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:40
3996,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:41
3997,person,,,2022-10-17 18:38:42
3998,unclear,,,2022-10-17 18:38:42
4000,car,,,2022-10-17 18:38:42
4001,car,,,2022-10-17 18:38:42
4002,car,,,2022-10-17 18:38:43
4003,truck,,,2022-10-17 18:38:43
4005,car,,,2022-10-17 18:38:43
4007,motorcycle,,,2022-10-17 18:38:44
4008,motorcycle,,,2022-10-17 18:38:44
4009,bicycle,,,2022-10-17 18:38:44
4010,person,['Querschnitt_Straße'],,2022-10-17 18:38:44
4011,car,,,2022-10-17 18:38:45
4012,person,,,2022-10-17 18:38:45
4016,person,,,2022-10-17 18:38:48
4017,person,,,2022-10-17 18:38:48
4018,car,,,2022-10-17 18:38:48
4019,car,,,2022-10-17 18:38:49
4021,person,,,2022-10-17 18:38:49
4022,car,,,2022-10-17 18:38:49
4024,person,,,2022-10-17 18:38:49
4026,motorcycle,,,2022-10-17 18:38:50
4027,person,"['Haltelinie', 'FG1', 'FG2']",,2022-10-17 18:38:50
4029,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:38:50
4030,person,,,2022-10-17 18:38:50
4033,person,,,2022-10-17 18:38:53
4034,person,['Haltelinie'],,2022-10-17 18:38:53
4035,person,,,2022-10-17 18:38:53
4036,person,,,2022-10-17 18:38:53
4037,person,,,2022-10-17 18:38:54
4038,unclear,,,2022-10-17 18:38:54
4039,person,['FG1'],,2022-10-17 18:38:55
4041,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:38:56
4042,car,,,2022-10-17 18:38:59
4044,car,,,2022-10-17 18:38:59
4045,person,['FG1'],,2022-10-17 18:38:59
4046,car,,,2022-10-17 18:38:59
4047,unclear,,,2022-10-17 18:39:00
4048,person,,,2022-10-17 18:39:00
4049,unclear,,,2022-10-17 18:39:00
4050,unclear,,,2022-10-17 18:39:00
4051,car,,,2022-10-17 18:39:00
4052,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:00
4054,person,,,2022-10-17 18:39:01
4055,unclear,,,2022-10-17 18:39:02
4056,person,,,2022-10-17 18:39:02
4057,unclear,,,2022-10-17 18:39:02
4058,unclear,,,2022-10-17 18:39:02
4059,motorcycle,,,2022-10-17 18:39:03
4060,car,,,2022-10-17 18:39:03
4061,car,,,2022-10-17 18:39:03
4062,person,,,2022-10-17 18:39:03
4063,car,"['Haltelinie', 'FG1']",,2022-10-17 18:39:03
4064,unclear,,,2022-10-17 18:39:03
4065,car,,,2022-10-17 18:39:05
4066,car,,,2022-10-17 18:39:06
4067,car,,,2022-10-17 18:39:07
4069,bicycle,,,2022-10-17 18:39:08
4072,car,,,2022-10-17 18:39:09
4073,person,,,2022-10-17 18:39:09
4074,person,,,2022-10-17 18:39:10
4077,car,,,2022-10-17 18:39:11
4079,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:11
4082,car,,,2022-10-17 18:39:12
4083,person,,,2022-10-17 18:39:12
4085,person,,,2022-10-17 18:39:13
4086,motorcycle,,,2022-10-17 18:39:13
4087,car,,,2022-10-17 18:39:16
4088,person,,,2022-10-17 18:39:17
4089,car,,,2022-10-17 18:39:17
4091,person,,,2022-10-17 18:39:18
4092,car,,,2022-10-17 18:39:18
4094,person,"['FG1', 'FG2']",,2022-10-17 18:39:18
4095,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:19
4096,car,,,2022-10-17 18:39:19
4097,person,,,2022-10-17 18:39:20
4098,person,['FG1'],,2022-10-17 18:39:21
4099,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:21
4100,person,['FG2'],,2022-10-17 18:39:21
4101,car,,,2022-10-17 18:39:22
4102,person,"['FG1', 'FG2']",,2022-10-17 18:39:22
4103,person,,,2022-10-17 18:39:22
4104,car,,,2022-10-17 18:39:22
4105,person,,,2022-10-17 18:39:23
4107,person,,,2022-10-17 18:39:23
4108,person,,,2022-10-17 18:39:23
4109,person,,,2022-10-17 18:39:23
4110,unclear,,,2022-10-17 18:39:24
4111,person,,,2022-10-17 18:39:24
4112,person,"['FG1', 'FG2']",,2022-10-17 18:39:24
4113,person,['FG1'],,2022-10-17 18:39:24
4114,car,,,2022-10-17 18:39:25
4115,bicycle,['FG1'],,2022-10-17 18:39:25
4120,person,['FG1'],,2022-10-17 18:39:26
4124,unclear,,,2022-10-17 18:39:27
4126,person,,,2022-10-17 18:39:27
4127,bicycle,,,2022-10-17 18:39:27
4128,person,,,2022-10-17 18:39:27
4129,unclear,,,2022-10-17 18:39:27
4132,person,,,2022-10-17 18:39:27
4134,unclear,,,2022-10-17 18:39:27
4135,car,,,2022-10-17 18:39:27
4136,person,['FG1'],,2022-10-17 18:39:27
4137,unclear,['Querschnitt_Straße'],,2022-10-17 18:39:27
4138,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:27
4140,bicycle,,,2022-10-17 18:39:28
4141,person,,,2022-10-17 18:39:28
4142,person,,,2022-10-17 18:39:28
4144,unclear,,,2022-10-17 18:39:28
4146,bicycle,,,2022-10-17 18:39:28
4147,unclear,,,2022-10-17 18:39:28
4148,unclear,,,2022-10-17 18:39:28
4149,unclear,,,2022-10-17 18:39:29
4150,unclear,,,2022-10-17 18:39:29
4151,car,,,2022-10-17 18:39:29
4152,unclear,,,2022-10-17 18:39:29
4153,unclear,,,2022-10-17 18:39:29
4154,unclear,,,2022-10-17 18:39:29
4155,person,['FG2'],,2022-10-17 18:39:29
4156,car,,,2022-10-17 18:39:30
4162,unclear,,,2022-10-17 18:39:30
4163,unclear,,,2022-10-17 18:39:31
4164,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:39:31
4165,person,,,2022-10-17 18:39:31
4166,car,,,2022-10-17 18:39:31
4167,unclear,,,2022-10-17 18:39:31
4168,person,,,2022-10-17 18:39:31
4169,car,,,2022-10-17 18:39:31
4171,unclear,,,2022-10-17 18:39:31
4173,unclear,,,2022-10-17 18:39:32
4174,person,,,2022-10-17 18:39:32
4176,unclear,,,2022-10-17 18:39:33
4177,person,,,2022-10-17 18:39:33
4179,person,,,2022-10-17 18:39:33
4180,person,,,2022-10-17 18:39:34
4181,person,,,2022-10-17 18:39:34
4182,person,,,2022-10-17 18:39:34
4184,person,['FG2'],,2022-10-17 18:39:34
4186,person,,,2022-10-17 18:39:34
4187,person,,,2022-10-17 18:39:35
4188,person,,,2022-10-17 18:39:35
4191,unclear,,,2022-10-17 18:39:35
4194,car,,,2022-10-17 18:39:36
4195,unclear,,,2022-10-17 18:39:36
4197,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:36
4198,unclear,,,2022-10-17 18:39:38
4199,person,,,2022-10-17 18:39:38
4200,person,,,2022-10-17 18:39:39
4201,unclear,,,2022-10-17 18:39:39
4202,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:39
4203,car,,,2022-10-17 18:39:41
4206,bicycle,,,2022-10-17 18:39:42
4207,person,,,2022-10-17 18:39:43
4208,person,['FG1'],,2022-10-17 18:39:43
4209,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:39:43
4210,person,['FG1'],,2022-10-17 18:39:43
4211,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:44
4212,motorcycle,,,2022-10-17 18:39:46
4213,car,,,2022-10-17 18:39:46
4214,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:46
4217,car,,,2022-10-17 18:39:47
4219,person,,,2022-10-17 18:39:47
4220,car,,,2022-10-17 18:39:48
4221,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:48
4224,motorcycle,['FG1'],,2022-10-17 18:39:49
4225,unclear,,,2022-10-17 18:39:49
4228,unclear,,,2022-10-17 18:39:49
4229,motorcycle,,,2022-10-17 18:39:50
4230,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:50
4231,car,,,2022-10-17 18:39:51
4232,person,,,2022-10-17 18:39:51
4233,person,['FG2'],,2022-10-17 18:39:51
4235,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:52
4236,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:52
4237,car,,,2022-10-17 18:39:52
4238,car,,,2022-10-17 18:39:52
4239,car,['Querschnitt_Straße'],,2022-10-17 18:39:52
4240,person,,,2022-10-17 18:39:52
4241,car,,,2022-10-17 18:39:53
4242,car,,,2022-10-17 18:39:53
4243,truck,,,2022-10-17 18:39:53
4244,unclear,,,2022-10-17 18:39:53
4245,car,,,2022-10-17 18:39:54
4246,person,,,2022-10-17 18:39:54
4248,car,,,2022-10-17 18:39:54
4249,motorcycle,,,2022-10-17 18:39:54
4250,person,,,2022-10-17 18:39:54
4251,person,"['FG1', 'FG2']",,2022-10-17 18:39:54
4253,motorcycle,['FG1'],,2022-10-17 18:39:54
4254,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:55
4255,car,,,2022-10-17 18:39:55
4256,unclear,,,2022-10-17 18:39:55
4258,car,,,2022-10-17 18:39:55
4260,person,"['FG1', 'FG2']",,2022-10-17 18:39:56
4261,car,,,2022-10-17 18:39:56
4262,motorcycle,['FG1'],,2022-10-17 18:39:56
4263,person,,,2022-10-17 18:39:56
4264,car,,,2022-10-17 18:39:56
4265,car,,,2022-10-17 18:39:57
4266,person,,,2022-10-17 18:39:57
4267,bicycle,,,2022-10-17 18:39:57
4268,person,,,2022-10-17 18:39:57
4269,car,,,2022-10-17 18:39:57
4271,person,,,2022-10-17 18:39:57
4272,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:39:57
4273,car,,,2022-10-17 18:39:58
4276,car,,,2022-10-17 18:39:59
4277,person,,,2022-10-17 18:39:59
4278,person,,,2022-10-17 18:39:59
4280,car,,,2022-10-17 18:39:59
4281,person,,,2022-10-17 18:39:59
4282,car,,,2022-10-17 18:39:59
4283,person,,,2022-10-17 18:39:59
4285,person,"['FG1', 'FG2']",,2022-10-17 18:39:59
4288,person,,,2022-10-17 18:40:00
4290,person,,,2022-10-17 18:40:00
4291,car,,,2022-10-17 18:40:00
4292,car,,,2022-10-17 18:40:01
4293,person,,,2022-10-17 18:40:01
4294,person,,,2022-10-17 18:40:01
4296,person,,,2022-10-17 18:40:02
4297,motorcycle,,,2022-10-17 18:40:02
4299,person,,,2022-10-17 18:40:02
4301,car,,,2022-10-17 18:40:03
4302,car,,,2022-10-17 18:40:03
4303,car,,,2022-10-17 18:40:03
4304,person,['FG2'],,2022-10-17 18:40:03
4305,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:04
4307,person,['FG2'],,2022-10-17 18:40:05
4308,person,"['FG1', 'FG2']",,2022-10-17 18:40:05
4309,person,,,2022-10-17 18:40:05
4310,car,,,2022-10-17 18:40:05
4311,person,,,2022-10-17 18:40:06
4312,car,,,2022-10-17 18:40:06
4313,bicycle,['FG2'],,2022-10-17 18:40:06
4314,bicycle,,,2022-10-17 18:40:06
4315,car,,,2022-10-17 18:40:06
4318,person,,,2022-10-17 18:40:07
4320,person,,,2022-10-17 18:40:07
4321,person,['FG2'],,2022-10-17 18:40:08
4322,unclear,,,2022-10-17 18:40:08
4324,unclear,,,2022-10-17 18:40:08
4325,unclear,,,2022-10-17 18:40:08
4327,person,,,2022-10-17 18:40:08
4328,person,,,2022-10-17 18:40:08
4329,unclear,,,2022-10-17 18:40:09
4330,person,,,2022-10-17 18:40:09
4331,bicycle,,,2022-10-17 18:40:09
4333,car,,,2022-10-17 18:40:09
4339,unclear,,,2022-10-17 18:40:09
4340,person,,,2022-10-17 18:40:09
4341,unclear,,,2022-10-17 18:40:09
4342,person,"['FG2', 'Querschnitt_Straße']",,2022-10-17 18:40:09
4344,unclear,,,2022-10-17 18:40:09
4345,person,,,2022-10-17 18:40:10
4347,unclear,,,2022-10-17 18:40:10
4348,person,,,2022-10-17 18:40:10
4350,bicycle,,,2022-10-17 18:40:10
4351,person,['FG2'],,2022-10-17 18:40:10
4352,person,,,2022-10-17 18:40:10
4353,person,,,2022-10-17 18:40:10
4354,unclear,,,2022-10-17 18:40:10
4355,person,,,2022-10-17 18:40:10
4357,person,,,2022-10-17 18:40:11
4358,person,,,2022-10-17 18:40:11
4359,person,,,2022-10-17 18:40:11
4360,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:40:11
4361,person,,,2022-10-17 18:40:11
4362,unclear,,,2022-10-17 18:40:11
4363,car,,,2022-10-17 18:40:11
4365,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:40:11
4366,person,,,2022-10-17 18:40:11
4367,bicycle,,,2022-10-17 18:40:11
4368,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:11
4369,person,,,2022-10-17 18:40:11
4370,unclear,,,2022-10-17 18:40:11
4371,person,,,2022-10-17 18:40:11
4374,person,,,2022-10-17 18:40:12
4375,unclear,,,2022-10-17 18:40:12
4376,unclear,,,2022-10-17 18:40:12
4377,person,,,2022-10-17 18:40:12
4378,person,['FG2'],,2022-10-17 18:40:12
4379,person,,,2022-10-17 18:40:12
4381,unclear,,,2022-10-17 18:40:12
4382,person,['FG2'],,2022-10-17 18:40:13
4383,person,,,2022-10-17 18:40:13
4384,person,,,2022-10-17 18:40:13
4386,person,['FG2'],,2022-10-17 18:40:13
4387,person,,,2022-10-17 18:40:13
4389,person,,,2022-10-17 18:40:13
4391,car,,,2022-10-17 18:40:14
4393,bicycle,,,2022-10-17 18:40:14
4394,bicycle,,,2022-10-17 18:40:14
4395,car,,,2022-10-17 18:40:14
4396,person,,,2022-10-17 18:40:15
4397,person,,,2022-10-17 18:40:15
4399,motorcycle,,,2022-10-17 18:40:16
4400,person,,,2022-10-17 18:40:16
4402,person,,,2022-10-17 18:40:16
4403,person,,,2022-10-17 18:40:16
4404,person,,,2022-10-17 18:40:16
4405,person,,,2022-10-17 18:40:16
4406,person,,,2022-10-17 18:40:16
4407,person,,,2022-10-17 18:40:16
4408,bicycle,,,2022-10-17 18:40:17
4409,person,,,2022-10-17 18:40:17
4410,person,,,2022-10-17 18:40:17
4411,person,,,2022-10-17 18:40:17
4412,person,,,2022-10-17 18:40:17
4413,bicycle,,,2022-10-17 18:40:17
4414,person,,,2022-10-17 18:40:17
4419,unclear,,,2022-10-17 18:40:18
4421,person,,,2022-10-17 18:40:18
4422,person,,,2022-10-17 18:40:18
4423,person,,,2022-10-17 18:40:19
4424,unclear,,,2022-10-17 18:40:19
4427,person,,,2022-10-17 18:40:20
4428,person,['Querschnitt_Straße'],,2022-10-17 18:40:20
4429,person,['FG1'],,2022-10-17 18:40:20
4430,person,['FG2'],,2022-10-17 18:40:20
4432,person,['FG2'],,2022-10-17 18:40:20
4433,person,,,2022-10-17 18:40:20
4434,person,,,2022-10-17 18:40:20
4435,person,,,2022-10-17 18:40:20
4436,person,,,2022-10-17 18:40:20
4437,person,,,2022-10-17 18:40:20
4438,person,,,2022-10-17 18:40:20
4439,person,['FG1'],,2022-10-17 18:40:21
4441,person,,,2022-10-17 18:40:21
4443,person,,,2022-10-17 18:40:21
4444,person,,,2022-10-17 18:40:21
4445,person,,,2022-10-17 18:40:21
4446,person,,,2022-10-17 18:40:21
4447,person,,,2022-10-17 18:40:21
4448,person,,,2022-10-17 18:40:21
4449,person,,,2022-10-17 18:40:21
4451,person,,,2022-10-17 18:40:22
4452,person,,,2022-10-17 18:40:22
4453,person,,,2022-10-17 18:40:22
4455,person,,,2022-10-17 18:40:23
4456,person,,,2022-10-17 18:40:23
4457,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:23
4458,person,,,2022-10-17 18:40:24
4459,person,,,2022-10-17 18:40:24
4460,car,,,2022-10-17 18:40:24
4461,person,,,2022-10-17 18:40:24
4462,person,,,2022-10-17 18:40:24
4463,person,,,2022-10-17 18:40:25
4464,person,,,2022-10-17 18:40:25
4466,unclear,,,2022-10-17 18:40:25
4468,person,,,2022-10-17 18:40:25
4469,person,,,2022-10-17 18:40:25
4471,person,,,2022-10-17 18:40:26
4472,person,,,2022-10-17 18:40:26
4473,person,,,2022-10-17 18:40:26
4474,person,,,2022-10-17 18:40:26
4475,person,,,2022-10-17 18:40:26
4476,person,"['Haltelinie', 'FG1']",,2022-10-17 18:40:27
4477,person,['FG1'],,2022-10-17 18:40:27
4478,person,,,2022-10-17 18:40:27
4479,bicycle,,,2022-10-17 18:40:27
4483,person,,,2022-10-17 18:40:27
4484,person,['FG1'],,2022-10-17 18:40:27
4485,person,,,2022-10-17 18:40:27
4486,person,,,2022-10-17 18:40:27
4487,car,,,2022-10-17 18:40:28
4490,person,,,2022-10-17 18:40:29
4491,person,,,2022-10-17 18:40:29
4492,bicycle,,,2022-10-17 18:40:30
4494,unclear,,,2022-10-17 18:40:30
4495,unclear,,,2022-10-17 18:40:30
4496,motorcycle,,,2022-10-17 18:40:30
4497,car,,,2022-10-17 18:40:31
4498,car,,,2022-10-17 18:40:31
4500,person,,,2022-10-17 18:40:32
4501,person,,,2022-10-17 18:40:32
4502,unclear,,,2022-10-17 18:40:32
4503,car,,,2022-10-17 18:40:32
4504,car,,,2022-10-17 18:40:33
4505,person,,,2022-10-17 18:40:33
4506,car,,,2022-10-17 18:40:33
4507,unclear,,,2022-10-17 18:40:33
4508,truck,,,2022-10-17 18:40:34
4509,person,,,2022-10-17 18:40:34
4510,person,,,2022-10-17 18:40:34
4512,car,,,2022-10-17 18:40:35
4513,person,,,2022-10-17 18:40:35
4514,motorcycle,,,2022-10-17 18:40:35
4517,person,,,2022-10-17 18:40:38
4518,car,,,2022-10-17 18:40:39
4520,unclear,,,2022-10-17 18:40:39
4521,person,"['FG1', 'FG2']",,2022-10-17 18:40:39
4523,person,,,2022-10-17 18:40:40
4525,bicycle,,,2022-10-17 18:40:41
4526,person,,,2022-10-17 18:40:42
4527,person,,,2022-10-17 18:40:43
4528,person,,,2022-10-17 18:40:45
4529,person,,,2022-10-17 18:40:45
4531,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:46
4532,person,,,2022-10-17 18:40:47
4533,person,,,2022-10-17 18:40:47
4534,unclear,,,2022-10-17 18:40:47
4535,car,,,2022-10-17 18:40:48
4536,car,,,2022-10-17 18:40:48
4539,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:49
4540,motorcycle,,,2022-10-17 18:40:50
4541,car,,,2022-10-17 18:40:50
4542,bus,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:50
4544,car,,,2022-10-17 18:40:52
4545,person,,,2022-10-17 18:40:52
4547,unclear,,,2022-10-17 18:40:53
4548,unclear,,,2022-10-17 18:40:53
4549,car,,,2022-10-17 18:40:53
4550,truck,,,2022-10-17 18:40:53
4551,person,['FG2'],,2022-10-17 18:40:55
4552,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:56
4553,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:56
4554,unclear,,,2022-10-17 18:40:56
4555,unclear,,,2022-10-17 18:40:56
4556,car,,,2022-10-17 18:40:56
4557,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:56
4558,car,,,2022-10-17 18:40:57
4560,person,,,2022-10-17 18:40:58
4561,car,,,2022-10-17 18:40:58
4562,person,,,2022-10-17 18:40:58
4563,person,,,2022-10-17 18:40:58
4564,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:40:59
4566,person,,,2022-10-17 18:41:00
4567,person,,,2022-10-17 18:41:00
4570,person,,,2022-10-17 18:41:02
4571,unclear,,,2022-10-17 18:41:02
4572,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:41:02
4573,car,,,2022-10-17 18:41:02
4575,bus,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:41:02
4577,car,,,2022-10-17 18:41:04
4578,person,,,2022-10-17 18:41:04
4579,person,"['Haltelinie', 'FG1']",,2022-10-17 18:41:04
4580,car,,,2022-10-17 18:41:04
4581,car,,,2022-10-17 18:41:04
4582,person,,,2022-10-17 18:41:05
4583,truck,,,2022-10-17 18:41:06
4584,car,,,2022-10-17 18:41:06
4588,person,,,2022-10-17 18:41:09
4589,unclear,,,2022-10-17 18:41:09
4590,car,,,2022-10-17 18:41:09
4591,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:41:09
4593,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:41:10
4594,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:41:10
4595,car,,,2022-10-17 18:41:10
4596,car,,,2022-10-17 18:41:10
4597,person,,,2022-10-17 18:41:11
4598,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:41:11
4601,truck,,,2022-10-17 18:41:11
4602,motorcycle,,,2022-10-17 18:41:12
4603,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:41:12
4604,motorcycle,,,2022-10-17 18:41:12
4605,person,,,2022-10-17 18:41:12
4606,motorcycle,,,2022-10-17 18:41:12
4608,person,,,2022-10-17 18:41:12
4610,car,,,2022-10-17 18:41:12
4615,car,,,2022-10-17 18:41:14
4616,car,,,2022-10-17 18:41:14
4617,motorcycle,,,2022-10-17 18:41:14
4618,truck,,,2022-10-17 18:41:14
4619,truck,['Querschnitt_Straße'],,2022-10-17 18:41:15
4620,person,,,2022-10-17 18:41:15
4622,car,,,2022-10-17 18:41:17
4623,car,,,2022-10-17 18:41:17
4624,motorcycle,,,2022-10-17 18:41:18
4625,car,,,2022-10-17 18:41:18
4626,person,,,2022-10-17 18:41:20
4627,car,,,2022-10-17 18:41:20
4628,person,,,2022-10-17 18:41:20
4629,person,,,2022-10-17 18:41:21
4630,person,,,2022-10-17 18:41:21
4631,motorcycle,,,2022-10-17 18:41:21
4632,car,,,2022-10-17 18:41:22
4633,person,,,2022-10-17 18:41:23
4634,person,,,2022-10-17 18:41:23
4635,person,,,2022-10-17 18:41:23
4636,person,,,2022-10-17 18:41:24
4637,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:41:25
4638,person,,,2022-10-17 18:41:25
4639,person,,,2022-10-17 18:41:25
4640,person,,,2022-10-17 18:41:25
4642,person,['Haltelinie'],,2022-10-17 18:41:26
4643,person,,,2022-10-17 18:41:26
4644,person,['Querschnitt_Straße'],,2022-10-17 18:41:26
4645,person,,,2022-10-17 18:41:27
4646,person,['FG2'],,2022-10-17 18:41:27
4647,bicycle,,,2022-10-17 18:41:27
4649,person,['FG2'],,2022-10-17 18:41:28
4650,person,,,2022-10-17 18:41:28
4651,person,['Querschnitt_Straße'],,2022-10-17 18:41:28
4653,person,['Querschnitt_Straße'],,2022-10-17 18:41:28
4654,person,,,2022-10-17 18:41:28
4657,person,"['Haltelinie', 'FG1', 'FG2']",,2022-10-17 18:41:28
4658,unclear,,,2022-10-17 18:41:28
4659,person,,,2022-10-17 18:41:28
4661,person,,,2022-10-17 18:41:29
4662,person,,,2022-10-17 18:41:29
4665,person,['Querschnitt_Straße'],,2022-10-17 18:41:29
4666,person,"['FG1', 'FG2']",,2022-10-17 18:41:29
4667,person,,,2022-10-17 18:41:29
4668,person,,,2022-10-17 18:41:30
4670,person,,,2022-10-17 18:41:30
4671,unclear,,,2022-10-17 18:41:30
4673,person,,,2022-10-17 18:41:31
4674,unclear,,,2022-10-17 18:41:31
4676,person,['FG1'],,2022-10-17 18:41:32
4678,person,['Querschnitt_Straße'],,2022-10-17 18:41:32
4679,person,,,2022-10-17 18:41:32
4680,person,,,2022-10-17 18:41:32
4681,unclear,,,2022-10-17 18:41:33
4682,bicycle,,,2022-10-17 18:41:33
4683,unclear,,,2022-10-17 18:41:33
4684,car,,,2022-10-17 18:41:33
4685,person,,,2022-10-17 18:41:33
4686,car,,,2022-10-17 18:41:34
4687,person,,,2022-10-17 18:41:34
4688,person,,,2022-10-17 18:41:34
4689,person,,,2022-10-17 18:41:35
4690,person,,,2022-10-17 18:41:35
4691,unclear,,,2022-10-17 18:41:35
4696,unclear,,,2022-10-17 18:41:36
4699,unclear,,,2022-10-17 18:41:37
4700,person,,,2022-10-17 18:41:37
4701,person,,,2022-10-17 18:41:37
4702,person,,,2022-10-17 18:41:37
4703,person,,,2022-10-17 18:41:38
4704,person,,,2022-10-17 18:41:39
4705,person,['FG1'],,2022-10-17 18:41:39
4706,person,,,2022-10-17 18:41:39
4708,car,,,2022-10-17 18:41:40
4709,unclear,,,2022-10-17 18:41:41
4710,car,,,2022-10-17 18:41:42
4711,person,"['FG1', 'FG2']",,2022-10-17 18:41:43
4712,person,,,2022-10-17 18:41:43
4714,person,,,2022-10-17 18:41:44
4715,unclear,,,2022-10-17 18:41:45
4716,person,,,2022-10-17 18:41:45
4717,car,,,2022-10-17 18:41:46
4718,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:41:47
4719,person,,,2022-10-17 18:41:48
4720,person,,,2022-10-17 18:41:49
4721,person,,,2022-10-17 18:41:50
