EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
378,1497,Sued,person,9197,418,112,2022-09-20 08:07:39
379,1498,Sued,bicycle,9186,416,112,2022-09-20 08:07:39
380,1511,Nord,person,9273,428,173,2022-09-20 08:07:43
381,1511,Sued,person,9212,486,113,2022-09-20 08:07:40
382,1544,Nord,person,9322,429,172,2022-09-20 08:07:46
383,1546,Sued,bicycle,9397,406,112,2022-09-20 08:07:49
384,1548,Sued,person,9283,490,114,2022-09-20 08:07:44
385,1550,Sued,person,9280,482,113,2022-09-20 08:07:44
386,1552,Nord,person,9451,460,174,2022-09-20 08:07:52
387,1552,Sued,person,9289,473,113,2022-09-20 08:07:44
388,1562,Nord,person,9458,428,173,2022-09-20 08:07:52
389,1562,Sued,person,9323,468,113,2022-09-20 08:07:46
390,1596,Nord,bicycle,10117,297,169,2022-09-20 08:08:25
391,1596,Sued,bicycle,10142,357,111,2022-09-20 08:08:27
392,1597,Nord,person,10123,320,170,2022-09-20 08:08:26
393,1609,Nord,bicycle,10316,294,167,2022-09-20 08:08:35
394,1609,Sued,bicycle,10364,361,111,2022-09-20 08:08:38
395,1610,Nord,person,10330,307,168,2022-09-20 08:08:36
396,1629,Sued,bicycle,10384,382,112,2022-09-20 08:08:39
397,1640,Nord,person,10950,391,171,2022-09-20 08:09:07
398,1640,Sued,person,11011,463,113,2022-09-20 08:09:10
399,1641,Nord,bicycle,10907,478,174,2022-09-20 08:09:05
400,1641,Sued,bicycle,10994,433,113,2022-09-20 08:09:09
401,1657,Nord,person,11095,435,174,2022-09-20 08:09:14
402,1657,Sued,person,11213,471,113,2022-09-20 08:09:20
403,1666,Nord,bicycle,11121,304,169,2022-09-20 08:09:16
404,1666,Sued,bicycle,11142,362,114,2022-09-20 08:09:17
405,1667,Nord,person,11128,329,169,2022-09-20 08:09:16
406,1674,Nord,bicycle,11312,308,169,2022-09-20 08:09:25
407,1674,Sued,bicycle,11354,388,111,2022-09-20 08:09:27
408,1675,Nord,person,11320,328,168,2022-09-20 08:09:26
409,1675,Sued,person,11378,406,108,2022-09-20 08:09:28
410,1677,Nord,bicycle,11313,245,168,2022-09-20 08:09:25
411,1679,Nord,person,11316,261,168,2022-09-20 08:09:25
412,1679,Sued,person,11361,345,110,2022-09-20 08:09:28
413,1684,Nord,bicycle,11337,283,168,2022-09-20 08:09:26
414,1688,Nord,person,11332,262,172,2022-09-20 08:09:26
415,1694,Nord,person,11331,231,165,2022-09-20 08:09:26
416,1694,Sued,person,11357,320,109,2022-09-20 08:09:27
417,1699,Nord,bicycle,11356,244,168,2022-09-20 08:09:27
418,1701,Nord,bicycle,11334,240,166,2022-09-20 08:09:26
419,1705,Nord,bicycle,11338,277,173,2022-09-20 08:09:26
420,1709,Nord,person,11356,251,166,2022-09-20 08:09:27
421,1709,Sued,person,11397,362,110,2022-09-20 08:09:29
422,1716,Sued,person,11395,402,113,2022-09-20 08:09:29
423,1719,Sued,person,11401,359,111,2022-09-20 08:09:30
424,1744,Sued,bicycle,11935,374,113,2022-09-20 08:09:56
425,1747,Sued,person,11963,400,111,2022-09-20 08:09:58
426,1768,Sued,bicycle,12305,316,109,2022-09-20 08:10:15
427,1773,Sued,bicycle,12308,323,113,2022-09-20 08:10:15
428,1776,Sued,person,12325,390,113,2022-09-20 08:10:16
429,1777,Sued,bicycle,12314,360,101,2022-09-20 08:10:15
430,1817,Nord,bicycle,12854,307,170,2022-09-20 08:10:42
431,1818,Nord,person,12858,321,170,2022-09-20 08:10:42
432,1818,Sued,person,12899,401,110,2022-09-20 08:10:44
433,1825,Nord,bicycle,12957,305,167,2022-09-20 08:10:47
434,1826,Nord,person,12963,320,167,2022-09-20 08:10:48
435,1826,Sued,person,13005,403,112,2022-09-20 08:10:50
436,1854,Nord,bicycle,13177,317,168,2022-09-20 08:10:58
437,1854,Sued,bicycle,13236,391,110,2022-09-20 08:11:01
438,1855,Nord,person,13183,329,169,2022-09-20 08:10:59
439,1855,Sued,person,13250,398,114,2022-09-20 08:11:02
440,1856,Nord,person,13224,321,167,2022-09-20 08:11:01
441,1856,Sued,person,13291,401,110,2022-09-20 08:11:04
442,1869,Nord,bicycle,13220,310,169,2022-09-20 08:11:01
443,1897,Nord,unclear,13575,354,170,2022-09-20 08:11:18
444,1960,Nord,person,14167,412,171,2022-09-20 08:11:48
445,1960,Sued,person,14051,459,113,2022-09-20 08:11:42
446,1990,Sued,person,14112,443,104,2022-09-20 08:11:45
447,1991,Nord,person,14305,273,169,2022-09-20 08:11:55
448,1991,Sued,person,14370,399,113,2022-09-20 08:11:58
449,1993,Nord,bicycle,14301,263,168,2022-09-20 08:11:55
450,1993,Sued,bicycle,14359,383,111,2022-09-20 08:11:57
451,2006,Nord,person,14521,475,174,2022-09-20 08:12:06
452,2039,Nord,person,14816,365,169,2022-09-20 08:12:20
453,2039,Sued,person,14972,424,112,2022-09-20 08:12:28
454,2048,Nord,unclear,14741,315,169,2022-09-20 08:12:17
455,2054,Nord,bicycle,15029,298,167,2022-09-20 08:12:31
456,2054,Sued,bicycle,15060,386,110,2022-09-20 08:12:33
457,2056,Nord,person,15031,315,169,2022-09-20 08:12:31
458,2056,Sued,person,15065,391,111,2022-09-20 08:12:33
459,2070,Nord,person,15065,266,167,2022-09-20 08:12:33
460,2070,Sued,person,15099,365,113,2022-09-20 08:12:34
461,2071,Nord,bicycle,15060,252,165,2022-09-20 08:12:33
462,2096,Sued,bicycle,15506,370,113,2022-09-20 08:12:55
463,2097,Sued,person,15534,403,112,2022-09-20 08:12:56
464,2105,Sued,bicycle,15494,342,110,2022-09-20 08:12:54
465,2108,Nord,person,15633,460,174,2022-09-20 08:13:01
